año_registro,provincia_incidente,canton_incidente,delito,tipo_delito
2023,LOS RIOS,QUEVEDO,SUSTRACCIÓN DE HIDROCARBUROS,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,EL ORO,SANTA ROSA,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,PASAJE,EXTORSIÓN,CONSUMADO
2023,SANTA ELENA,SANTA ELENA,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,DELITOS CONTRA LA FLORA Y FAUNA SILVESTRES,CONSUMADO
2023,MANABI,EL CARMEN,SECUESTRO EXTORSIVO,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,EL ORO,HUAQUILLAS,EXTORSIÓN,CONSUMADO
2023,CHIMBORAZO,RIOBAMBA,EXTORSIÓN,CONSUMADO
2023,IMBABURA,IBARRA,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,MEJIA,EXTORSIÓN,CONSUMADO
2023,NAPO,TENA,EXTORSIÓN,CONSUMADO
2023,CHIMBORAZO,RIOBAMBA,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,ZAMORA CHINCHIPE,PALANDA,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ATACAMES,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,LOJA,LOJA,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,VINCES,SECUESTRO EXTORSIVO,CONSUMADO
2023,AZUAY,CAMILO PONCE ENRIQUEZ,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,EL ORO,SANTA ROSA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,MANABI,MANTA,EXTORSIÓN,CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,CONSUMADO
2023,COTOPAXI,LATACUNGA,EXTORSIÓN,CONSUMADO
2023,EL ORO,PASAJE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,TENTATIVA
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,MANABI,PEDERNALES,SECUESTRO EXTORSIVO,CONSUMADO
2023,LOS RIOS,SAN JACINTO DE BUENA FE,SUSTRACCIÓN DE HIDROCARBUROS,CONSUMADO
2023,LOS RIOS,QUEVEDO,SECUESTRO EXTORSIVO,CONSUMADO
2023,PASTAZA,PASTAZA (PUYO),EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,LAVADO DE ACTIVOS,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,MEJIA,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,CONSUMADO
2023,ORELLANA,LA JOYA DE LOS SACHAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,MANABI,MANTA,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,LOJA,LOJA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,NARANJITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,PASAJE,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,GUAYAS,NARANJAL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,MANABI,SANTA ANA,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,TENTATIVA
2023,EL ORO,ARENILLAS,EXTORSIÓN,TENTATIVA
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,SAN LORENZO,EXTORSIÓN,CONSUMADO
2023,LOJA,LOJA,EXTORSIÓN,TENTATIVA
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,SANTA ELENA,LA LIBERTAD,EXTORSIÓN,CONSUMADO
2023,EL ORO,SANTA ROSA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,EL EMPALME,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,SALITRE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,BABAHOYO,EXTORSIÓN,TENTATIVA
2023,GUAYAS,NARANJAL,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,MEJIA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,IMBABURA,IBARRA,SECUESTRO EXTORSIVO,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,EL ORO,HUAQUILLAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,EL ORO,SANTA ROSA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,EL ORO,PASAJE,EXTORSIÓN,CONSUMADO
2023,IMBABURA,IBARRA,SECUESTRO EXTORSIVO,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,VALENCIA,EXTORSIÓN,TENTATIVA
2023,EL ORO,HUAQUILLAS,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,QUININDE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,EL ORO,SANTA ROSA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,TUNGURAHUA,AMBATO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,RUMINAHUI,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,SANTA ELENA,SALINAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GENERAL ANTONIO ELIZALDE (BUCAY),EXTORSIÓN,CONSUMADO
2023,EL ORO,SANTA ROSA,EXTORSIÓN,CONSUMADO
2023,CANAR,CANAR,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,SECUESTRO EXTORSIVO,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,PASAJE,EXTORSIÓN,CONSUMADO
2023,EL ORO,SANTA ROSA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,MEJIA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,SECUESTRO EXTORSIVO,CONSUMADO
2023,CANAR,LA TRONCAL,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,MANABI,PEDERNALES,EXTORSIÓN,CONSUMADO
2023,EL ORO,HUAQUILLAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,MANABI,EL CARMEN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,NARANJITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,VINCES,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,EL ORO,PASAJE,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,AZUAY,CUENCA,SECUESTRO EXTORSIVO,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,PLAYAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,QUININDE,SUSTRACCIÓN DE HIDROCARBUROS,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SECUESTRO EXTORSIVO,CONSUMADO
2023,ORELLANA,LA JOYA DE LOS SACHAS,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,SAN JACINTO DE BUENA FE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,IMBABURA,IBARRA,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,QUININDE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,IMBABURA,IBARRA,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,CHIMBORAZO,CUMANDA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,HUAQUILLAS,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,LOMAS DE SARGENTILLO,EXTORSIÓN,CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,TENTATIVA
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,CANAR,LA TRONCAL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,AZUAY,CAMILO PONCE ENRIQUEZ,EXTORSIÓN,CONSUMADO
2023,MANABI,PEDERNALES,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,AZUAY,CUENCA,TRÁFICO ILÍCITO DE MIGRANTES,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,SALITRE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,CANAR,LA TRONCAL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,MANABI,JUNIN,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,LOJA,LOJA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,NARANJAL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,SANTA ROSA,EXTORSIÓN,CONSUMADO
2023,CHIMBORAZO,RIOBAMBA,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,PASTAZA,SANTA CLARA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,TENTATIVA
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,QUEVEDO,SECUESTRO EXTORSIVO,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,QUEVEDO,SECUESTRO EXTORSIVO,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,QUEVEDO,SECUESTRO EXTORSIVO,CONSUMADO
2023,AZUAY,CUENCA,TRÁFICO ILÍCITO DE MIGRANTES,CONSUMADO
2023,CANAR,LA TRONCAL,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,EL ORO,HUAQUILLAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,NARANJAL,EXTORSIÓN,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,MORONA SANTIAGO,PALORA ( METZERA ),EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,AZUAY,SIGSIG,EXTORSIÓN,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,PASTAZA,PASTAZA (PUYO),EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,CARCHI,TULCAN,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,TENTATIVA
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,SECUESTRO EXTORSIVO,CONSUMADO
2023,GUAYAS,NARANJAL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,SANTA ELENA,SANTA ELENA,DELITOS CONTRA LA FLORA Y FAUNA SILVESTRES,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,MANABI,MANTA,EXTORSIÓN,CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,TENTATIVA
2023,ESMERALDAS,RIO VERDE,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS FRONTERIZAS, PUERTOS MARÍTIMOS O FLUVIALES O MAR TERRITORIAL.",CONSUMADO
2023,GUAYAS,SAMBORONDON,EXTORSIÓN,TENTATIVA
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,EL ORO,PASAJE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,EL TRIUNFO,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,BABA,EXTORSIÓN,TENTATIVA
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,EL ORO,HUAQUILLAS,EXTORSIÓN,CONSUMADO
2023,CHIMBORAZO,RIOBAMBA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,NOBOL,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,EL TRIUNFO,EXTORSIÓN,CONSUMADO
2023,TUNGURAHUA,AMBATO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,BALAO,EXTORSIÓN,CONSUMADO
2023,MANABI,MANTA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,NARANJITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,TENTATIVA
2023,EL ORO,PASAJE,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,QUININDE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,IMBABURA,IBARRA,EXTORSIÓN,CONSUMADO
